country	gdpPercap	year
Niger	579.2646434	1994
Nigeria	1561.224534	1994
Norway	36299.49293	1994
Oman	19083.43624	1994
Pakistan	1991.476309	1994
Palau	12199.2685	1994
Panama	6922.265938	1994
Papua New Guinea	2235.060257	1994
Paraguay	4248.926246	1994
Peru	5123.236824	1994
Philippines	2328.828092	1994
Poland	8414.155074	1994
Portugal	15869.42749	1994
Puerto Rico	15682.4416	1994
Qatar	40794.93656	1994
Reunion	5863.969893	1994
Romania	6976.439696	1994
Russia	8189.537608	1994
Rwanda	382.4367689	1994
Saint Kitts and Nevis	10501.05086	1994
Saint Lucia	7841.960242	1994
Saint Vincent and the Grenadines	4693.198279	1994
Samoa	3344.810813	1994
San Marino	29844.74081	1994
Sao Tome and Principe	1399.620545	1994
Saudi Arabia	22010.66134	1994
Senegal	1302.798513	1994
Serbia	6639.37925	1994
Seychelles	13128.04491	1994
Sierra Leone	1094.219567	1994
Singapore	29303.24026	1994
Slovak Republic	10195.81195	1994
Slovenia	15279.5832	1994
Solomon Islands	2261.806119	1994
Somalia	942.5293659	1994
South Africa	7236.904058	1994
Spain	18782.73427	1994
Sri Lanka	2365.597176	1994
Sudan	1483.560423	1994
Suriname	5400.782166	1994
Swaziland	3660.887229	1994
Sweden	23752.07681	1994
Switzerland	31599.61928	1994
Syria	3756.412248	1994
Taiwan	17154.21489	1994
Tajikistan	1273.598239	1994
Tanzania	790.9000514	1994
Thailand	5317.165499	1994
Timor-Leste	2945.917995	1994
Togo	1014.988465	1994
Tonga	4378.541201	1994
Trinidad and Tobago	7705.755357	1994
Tunisia	4409.941176	1994
Turkey	5603.660655	1994
Turkmenistan	3184.616449	1994
Turks and Caicos Islands	21748.53981	1994
Tuvalu	3747.886437	1994
Uganda	693.0252049	1994
Ukraine	4419.117751	1994
United Arab Emirates	29007.13713	1994
United Kingdom	24118.66691	1994
United States	33338.14347	1994
Uruguay	8728.067244	1994
Uzbekistan	1499.50787	1994
Vanuatu	3482.084689	1994
Venezuela	9912.069691	1994
West Bank and Gaza	6431.121825	1994
Vietnam	1121.67268	1994
Yemen, Rep.	1834.92224	1994
Zambia	1067.932935	1994
Zimbabwe	719.9867226	1994
Afghanistan	601.8742099	1995
Albania	3285.534735	1995
Algeria	4732.433	1995
Andorra	25063.76906	1995
Angola	1989.024681	1995
Anguilla	12888.09377	1995
Antigua and Barbuda	11650.35609	1995
Argentina	9807.788607	1995
Armenia	1632.305001	1995
Aruba	25359.88285	1995
Australia	25518.71544	1995
Austria	27918.81948	1995
Azerbaijan	1828.588025	1995
Bahamas	19840.90335	1995
Bahrain	19759.05719	1995
Bangladesh	912.826118	1995
Barbados	13009.35556	1995
Belarus	4355.509243	1995
Belgium	26480.94732	1995
Belize	5677.099891	1995
Benin	1176.666594	1995
Bermuda	52258.19582	1995
Bhutan	2317.074655	1995
Bolivia	3164.515741	1995
Bosnia and Herzegovina	2200.621682	1995
Botswana	8030.476314	1995
Brazil	7713.353209	1995
British Virgin Islands	28301.32853	1995
Brunei	47786.78109	1995
Bulgaria	6820.307624	1995
Burkina Faso	889.9068912	1995
Burundi	507.1987743	1995
Cambodia	708.1913737	1995
Cameroon	1613.96521	1995
Canada	27969.67291	1995
Cape Verde	1700.26985	1995
Cayman Islands	49168.9798	1995
Central African Rep.	775.9574039	1995
Chad	995.9822794	1995
Chile	9082.416743	1995
China	2194.580446	1995
Colombia	6013.410273	1995
Comoros	1209.226798	1995
Congo, Dem. Rep.	344.5354969	1995
Congo, Rep.	3554.390801	1995
Cook Islands	10401.07135	1995
Costa Rica	6515.306183	1995
Cote d'Ivoire	1640.615893	1995
Croatia	8636.980306	1995
Cuba	4875.772349	1995
Cyprus	20180.1383	1995
Czech Rep.	15493.47308	1995
Denmark	28358.52353	1995
Djibouti	2052.059532	1995
Dominica	7358.969664	1995
Dominican Rep.	3218.489898	1995
Ecuador	7336.071199	1995
Egypt	3935.118721	1995
El Salvador	5042.311631	1995
Equatorial Guinea	1337.98205	1995
Eritrea	806.5114913	1995
Estonia	8199.116863	1995
Ethiopia	471.4136567	1995
Fiji	3625.411115	1995
Finland	21650.14541	1995
France	25214.34926	1995
French Polynesia	22982.73174	1995
Gabon	14105.83851	1995
Gambia	631.151759	1995
Georgia	1647.821494	1995
Germany	27145.95792	1995
Ghana	961.4158835	1995
Greece	17748.6149	1995
Greenland	27862.72505	1995
Grenada	6279.519398	1995
Guatemala	4622.167686	1995
Guinea	825.4979592	1995
Guinea-Bissau	754.0254769	1995
Guyana	2729.15225	1995
Haiti	1299.752187	1995
Honduras	3073.893124	1995
Hong Kong, China	27018.05059	1995
Hungary	11000.40519	1995
Iceland	25840.48851	1995
India	1335.426099	1995
Indonesia	2851.716136	1995
Iran	7651.059251	1995
Iraq	2994.440367	1995
Ireland	20581.98352	1995
Isle of Man	18753.92866	1995
Israel	20145.03229	1995
Italy	23680.30912	1995
Jamaica	7524.483779	1995
Japan	27509.08014	1995
Jordan	3732.13881	1995
Kazakhstan	4492.990665	1995
Kenya	1335.672769	1995
Kiribati	2478.999738	1995
Korea, Dem. Rep.	2195.949593	1995
Korea, Rep.	14570.16032	1995
Kuwait	44959.08487	1995
Kyrgyzstan	1244.98871	1995
Laos	1361.777511	1995
Latvia	6191.799537	1995
Lebanon	8271.723264	1995
Lesotho	1067.928124	1995
Liberia	662.1978115	1995
Libya	8737.851208	1995
Liechtenstein	62413.10828	1995
Lithuania	7804.174479	1995
Luxembourg	48165.2586	1995
Macao, China	24653.07527	1995
Macedonia, FYR	6166.634656	1995
Madagascar	989.1393588	1995
Malawi	653.3327784	1995
Malaysia	8961.563889	1995
Maldives	2533.698683	1995
Mali	743.1663431	1995
Malta	16779.82343	1995
Marshall Islands	7112.244233	1995
Mauritania	1422.19294	1995
Mauritius	6783.904598	1995
Mexico	8954.524248	1995
Micronesia, Fed. Sts.	5918.559034	1995
Moldova	1906.773628	1995
Monaco	32702.53768	1995
Mongolia	1814.110372	1995
Montenegro	4947.29329	1995
Montserrat	12441.53719	1995
Morocco	2828.674525	1995
Mozambique	419.868707	1995
Myanmar	389	1995
Namibia	3823.114293	1995
Nauru	8395.271931	1995
Nepal	968.5539662	1995
Netherlands	28303.36981	1995
Netherlands Antilles	22159.93733	1995
New Caledonia	36928.1348	1995
New Zealand	20661.47565	1995
Nicaragua	2153.688306	1995
Niger	577.4819166	1995
Nigeria	1561.312205	1995
Norway	37685.97493	1995
Oman	19325.58541	1995
Pakistan	2038.35576	1995
Palau	13155.97015	1995
Panama	6920.48325	1995
Papua New Guinea	2104.185324	1995
Paraguay	4318.042674	1995
Peru	5453.854842	1995
Philippines	2383.689179	1995
Poland	8986.892389	1995
Portugal	16486.83637	1995
Puerto Rico	16245.19192	1995
Qatar	41058.26959	1995
Reunion	5752.277428	1995
Romania	7486.898656	1995
Russia	7851.186848	1995
Rwanda	581.386066	1995
Saint Kitts and Nevis	10725.97811	1995
Saint Lucia	7851.764228	1995
Saint Vincent and the Grenadines	4713.486316	1995
Samoa	3529.460356	1995
San Marino	32272.4696	1995
Sao Tome and Principe	1382.989208	1995
Saudi Arabia	21162.71443	1995
Senegal	1333.031189	1995
Serbia	7012.191302	1995
Seychelles	13083.55166	1995
Sierra Leone	968.999045	1995
Singapore	30793.47411	1995
Slovak Republic	10759.83561	1995
Slovenia	15857.28478	1995
Solomon Islands	2379.192904	1995
Somalia	952.5046555	1995
South Africa	7304.20064	1995
Spain	19272.14422	1995
Sri Lanka	2464.510802	1995
Sudan	1488.269786	1995
Suriname	5509.169045	1995
Swaziland	3771.594562	1995
Sweden	24361.30683	1995
Switzerland	31530.76934	1995
Syria	3873.193305	1995
Taiwan	18108.61451	1995
Tajikistan	1097.88248	1995
Tanzania	794.02156	1995
Thailand	5734.624528	1995
Timor-Leste	3188.044897	1995
Togo	1026.069164	1995
Tonga	4490.382201	1995
Trinidad and Tobago	8071.157813	1995
Tunisia	4444.947211	1995
Turkey	5911.577122	1995
Turkmenistan	2895.406317	1995
Turks and Caicos Islands	22184.96792	1995
Tuvalu	3536.130951	1995
Uganda	755.1615478	1995
Ukraine	3909.539358	1995
United Arab Emirates	29341.65072	1995
United Kingdom	24716.01425	1995
United States	33773.3237	1995
Uruguay	8495.070792	1995
Uzbekistan	1460.983033	1995
Vanuatu	3555.618496	1995
Venezuela	9935.409579	1995
West Bank and Gaza	6647.751194	1995
Vietnam	1208.143068	1995
Yemen, Rep.	1970.60149	1995
Zambia	1017.791739	1995
Zimbabwe	717.3604287	1995
Afghanistan	617.910636	1996
Albania	3569.594506	1996
Algeria	4824.212475	1996
Andorra	25839.06506	1996
Angola	2157.352097	1996
Anguilla	12957.80654	1996
Antigua and Barbuda	12104.52051	1996
Argentina	10245.38281	1996
Armenia	1731.633277	1996
Aruba	24966.42801	1996
Australia	26151.13247	1996
Austria	28602.35254	1996
Azerbaijan	1843.189487	1996
Bahamas	20329.1399	1996
Bahrain	20101.55255	1996
Bangladesh	939.2396142	1996
Barbados	13356.07747	1996
Belarus	4475.405604	1996
Belgium	26725.49837	1996
Belize	5632.532922	1996
Benin	1202.154611	1996
Bermuda	53518.08162	1996
Bhutan	2456.121805	1996
Bolivia	3234.027895	1996
Bosnia and Herzegovina	3487.833969	1996
Botswana	8281.917735	1996
Brazil	7810.201008	1996
British Virgin Islands	30787.01319	1996
Brunei	48234.28343	1996
Bulgaria	6250.966075	1996
Burkina Faso	929.2065239	1996
Burundi	462.8469625	1996
Cambodia	730.4239584	1996
Cameroon	1652.428698	1996
Canada	28074.83649	1996
Cape Verde	1788.781474	1996
Cayman Islands	49406.43757	1996
Central African Rep.	702.8394925	1996
Chad	995.1010414	1996
Chile	9620.049939	1996
China	2206.70973	1996
Colombia	6022.650485	1996
Comoros	1158.462761	1996
Congo, Dem. Rep.	334.4463229	1996
Congo, Rep.	3596.919234	1996
Cook Islands	10517.89614	1996
Costa Rica	6444.682744	1996
Cote d'Ivoire	1724.001639	1996
Croatia	9176.844899	1996
Cuba	5277.617481	1996
Cyprus	20228.69113	1996
Czech Rep.	16137.212	1996
Denmark	28999.08162	1996
Djibouti	1927.089862	1996
Dominica	7617.7835	1996
Dominican Rep.	3392.578198	1996
Ecuador	7331.528434	1996
Egypt	4043.09482	1996
El Salvador	5037.559385	1996
Equatorial Guinea	1684.678017	1996
Eritrea	866.1033909	1996
Estonia	8680.183712	1996
Ethiopia	512.7868613	1996
Fiji	3760.190617	1996
Finland	22402.49628	1996
France	25406.80475	1996
French Polynesia	22624.67643	1996
Gabon	14258.11757	1996
Gambia	645.8690104	1996
Georgia	1861.568555	1996
Germany	27336.46604	1996
Ghana	984.872272	1996
Greece	18129.29315	1996
Greenland	28266.21316	1996
Grenada	6430.853415	1996
Guatemala	4627.133828	1996
Guernsey	37929.42213	1996
Guinea	838.395868	1996
Guinea-Bissau	772.6428901	1996
Guyana	2944.069	1996
Haiti	1329.430484	1996
Honduras	3094.713524	1996
Hong Kong, China	27448.7397	1996
Hungary	11169.78598	1996
Iceland	27027.25401	1996
India	1415.680604	1996
Indonesia	3026.819035	1996
Iran	7981.178048	1996
Iraq	3283.567899	1996
Ireland	22144.69463	1996
Isle of Man	20007.87925	1996
Israel	20644.52129	1996
Italy	23897.55367	1996
Jamaica	7316.258072	1996
Japan	28385.15847	1996
Jordan	3668.741079	1996
Kazakhstan	4567.927635	1996
Kenya	1361.065432	1996
Kiribati	2755.12344	1996
Korea, Dem. Rep.	1808.770562	1996
Korea, Rep.	15430.97658	1996
Kuwait	41620.23901	1996
Kyrgyzstan	1314.25323	1996
Laos	1359.284351	1996
Latvia	6488.442082	1996
Lebanon	8509.877854	1996
Lesotho	1149.192744	1996
Liberia	658.4741486	1996
Libya	9051.4613	1996
Liechtenstein	65888.93242	1996
Lithuania	8182.689266	1996
Luxembourg	49005.58853	1996
Macao, China	24188.49736	1996
Macedonia, FYR	6208.036829	1996
Madagascar	980.0553942	1996
Malawi	685.0848806	1996
Malaysia	9644.79351	1996
Maldives	2696.199145	1996
Mali	757.7637306	1996
Malta	17357.50003	1996
Marshall Islands	6203.273791	1996
Mauritania	1470.890405	1996
Mauritius	7068.832199	1996
Mexico	9274.6988	1996
Micronesia, Fed. Sts.	5582.740168	1996
Moldova	1797.92499	1996
Monaco	32938.78193	1996
Mongolia	1841.201913	1996
Montenegro	6193.741653	1996
Montserrat	10707.20604	1996
Morocco	3112.228187	1996
Mozambique	435.9269135	1996
Myanmar	403	1996
Namibia	3836.629232	1996
Nauru	7730.01316	1996
Nepal	995.4992366	1996
Netherlands	29161.33172	1996
Netherlands Antilles	22681.57454	1996
New Caledonia	36242.51022	1996
New Zealand	21064.06604	1996
Nicaragua	2196.821895	1996
Niger	580.2881533	1996
Nigeria	1619.420048	1996
Norway	39465.28969	1996
Oman	19207.86068	1996
Pakistan	2081.248333	1996
Palau	14126.67225	1996
Panama	6951.601527	1996
Papua New Guinea	2206.725215	1996
Paraguay	4254.724259	1996
Peru	5474.064588	1996
Philippines	2464.68351	1996
Poland	9518.902961	1996
Portugal	17027.44647	1996
Puerto Rico	16594.09041	1996
Qatar	42008.11347	1996
Reunion	5939.194676	1996
Romania	7801.288687	1996
Russia	7577.532295	1996
Rwanda	622.9213344	1996
Saint Kitts and Nevis	11275.20392	1996
Saint Lucia	8317.926992	1996
Saint Vincent and the Grenadines	4750.751233	1996
Samoa	3746.215445	1996
San Marino	33561.39549	1996
Sao Tome and Principe	1365.176404	1996
Saudi Arabia	20772.35619	1996
Senegal	1362.469301	1996
Serbia	7344.151268	1996
Seychelles	14287.0082	1996
Sierra Leone	719.3643416	1996
Singapore	31934.80024	1996
Slovak Republic	11482.62754	1996
Slovenia	16392.54553	1996
Solomon Islands	2350.192514	1996
Somalia	956.0964194	1996
South Africa	7454.416557	1996
Spain	19709.87114	1996
Sri Lanka	2529.764377	1996
Sudan	1524.285917	1996
Suriname	5520.939489	1996
Swaziland	3821.056931	1996
Sweden	24628.87784	1996
Switzerland	31589.72381	1996
Syria	4029.170894	1996
Taiwan	19107.52043	1996
Tajikistan	899.2840135	1996
Tanzania	813.6033871	1996
Thailand	6001.238003	1996
Timor-Leste	3547.22835	1996
Togo	1073.776351	1996
Tonga	4540.022403	1996
Trinidad and Tobago	8449.634285	1996
Tunisia	4691.190508	1996
Turkey	6230.107817	1996
Turkmenistan	3028.606363	1996
Turks and Caicos Islands	23259.49371	1996
Tuvalu	3544.849124	1996
Uganda	799.0086712	1996
Ukraine	3548.689544	1996
United Arab Emirates	29286.30885	1996
United Kingdom	25328.77116	1996
United States	34628.08345	1996
Uruguay	8856.811427	1996
Uzbekistan	1461.975812	1996
Vanuatu	3729.749163	1996
Venezuela	9725.53456	1996
West Bank and Gaza	6875.608288	1996
Vietnam	1300.380849	1996
Yemen, Rep.	2022.928452	1996
Zambia	1060.554879	1996
Zimbabwe	781.4965981	1996
Afghanistan	635.341351	1997
Albania	3193.054604	1997
Algeria	4797.295051	1997
Andorra	28057.47136	1997
Angola	2277.140884	1997
Anguilla	14096.12827	1997
Antigua and Barbuda	12387.28072	1997
Argentina	10967.28195	1997
Armenia	1791.34719	1997
Aruba	26483.66862	1997
Australia	26997.93657	1997
Austria	29095.92066	1997
Azerbaijan	1943.285094	1997
Bahamas	20990.83247	1997
Bahrain	20292.01679	1997
Bangladesh	972.7700352	1997
Barbados	13901.90893	1997
Belarus	4987.788391	1997
Belgium	27561.19663	1997
Belize	5631.50107	1997
Benin	1232.975292	1997
Bermuda	55325.30907	1997
Bhutan	2561.507659	1997
Bolivia	3326.143191	1997
Bosnia and Herzegovina	4766.355904	1997
Botswana	8647.142313	1997
Brazil	7957.980824	1997
British Virgin Islands	33270.34413	1997
Brunei	48967.3126	1997
Bulgaria	5970.38876	1997
Burkina Faso	946.2949618	1997
Burundi	463.1151478	1997
Cambodia	734.28517	1997
Cameroon	1694.337469	1997
Canada	28954.92589	1997
Cape Verde	1902.832452	1997
Cayman Islands	49914.22612	1997
Central African Rep.	740.5063317	1997
Chad	1004.961353	1997
Chile	10118.05318	1997
China	2289.234136	1997
Colombia	6117.361746	1997
Comoros	1173.618235	1997
Congo, Dem. Rep.	312.188423	1997
Congo, Rep.	3484.164376	1997
Cook Islands	10497.19366	1997
Costa Rica	6677.045314	1997
Cote d'Ivoire	1786.265407	1997
Croatia	9875.604515	1997
Cuba	5431.990415	1997
Cyprus	20409.22897	1997
Czech Rep.	16048.51424	1997
Denmark	29804.34567	1997
Djibouti	1895.016984	1997
Dominica	7812.128116	1997
Dominican Rep.	3614.101285	1997
Ecuador	7429.455877	1997
Egypt	4173.181797	1997
El Salvador	5154.825496	1997
Equatorial Guinea	2814.480755	1997
Eritrea	913.47079	1997
Estonia	9689.843315	1997
Ethiopia	515.8894013	1997
Fiji	3643.629208	1997
Finland	23723.9502	1997
France	25889.78487	1997
French Polynesia	22634.06126	1997
Gabon	14722.84188	1997
Gambia	653.7301704	1997
Georgia	2085.641338	1997
Germany	27788.88416	1997
Ghana	1005.245812	1997
Greece	18747.69814	1997
Greenland	28628.2675	1997
Grenada	6690.021834	1997
Guatemala	4684.313807	1997
Guinea	869.4497668	1997
Guinea-Bissau	796.6644681	1997
Guyana	3131.958941	1997
Haiti	1341.726931	1997
Honduras	3160.454906	1997
Hong Kong, China	28377.63219	1997
Hungary	11712.7768	1997
Iceland	28061.09966	1997
India	1458.817442	1997
Indonesia	3119.335603	1997
Iran	8263.590301	1997
Iraq	3076.239795	1997
Ireland	24521.94713	1997
Isle of Man	21528.16946	1997
Israel	20896.60924	1997
Italy	24675.02446	1997
Jamaica	7121.924704	1997
Japan	28816.58499	1997
Jordan	3645.379572	1997
Kazakhstan	4709.057407	1997
Kenya	1360.485021	1997
Kiribati	2948.922816	1997
Korea, Dem. Rep.	1690.756814	1997
Korea, Rep.	15993.52796	1997
Kuwait	40300.61996	1997
Kyrgyzstan	1424.142201	1997
Laos	1394.817202	1997
Latvia	7143.441635	1997
Lebanon	8754.96385	1997
Lesotho	1186.147994	1997
Liberia	609.1739508	1997
Libya	9467.446056	1997
Liechtenstein	69784.00852	1997
Lithuania	8764.901122	1997
Luxembourg	52622.89589	1997
Macao, China	23790.48933	1997
Macedonia, FYR	6266.310368	1997
Madagascar	986.2958956	1997
Malawi	692.2758103	1997
Malaysia	10132.90964	1997
Maldives	2945.765301	1997
Mali	790.2579846	1997
Malta	18048.17488	1997
Marshall Islands	5872.603768	1997
Mauritania	1483.136136	1997
Mauritius	7425.705295	1997
Mexico	9767.29753	1997
Micronesia, Fed. Sts.	5238.144022	1997
Moldova	1830.29436	1997
Monaco	33566.74667	1997
Mongolia	1902.2521	1997
Montenegro	6465.613349	1997
Montserrat	9815.691572	1997
Morocco	2982.101858	1997
Mozambique	472.3460771	1997
Myanmar	415	1997
Namibia	3899.52426	1997
Nauru	7145.834532	1997
Nepal	1010.892138	1997
Netherlands	30246.13063	1997
Netherlands Antilles	23267.5569	1997
New Caledonia	36147.48534	1997
New Zealand	21050.41377	1997
Nicaragua	2253.023004	1997
Niger	580.3052092	1997
Nigeria	1624.941275	1997
Norway	41283.16433	1997
Oman	19702.05581	1997
Pakistan	2049.350521	1997
Palau	14059.53345	1997
Panama	7113.692252	1997
Papua New Guinea	2064.012896	1997
Paraguay	4247.400261	1997
Peru	5838.347657	1997
Philippines	2536.534925	1997
Poland	10159.58368	1997
Portugal	17641.03156	1997
Puerto Rico	16999.4333	1997
Qatar	52938.65287	1997
Reunion	6071.941411	1997
Romania	7346.547557	1997
Russia	7696.144677	1997
Rwanda	589.9445051	1997
Saint Kitts and Nevis	11904.66267	1997
Saint Lucia	8220.429536	1997
Saint Vincent and the Grenadines	5353.501509	1997
Samoa	3734.023494	1997
San Marino	34139.97107	1997
Sao Tome and Principe	1339.076036	1997
Saudi Arabia	20586.69019	1997
Senegal	1392.368347	1997
Serbia	7914.320304	1997
Seychelles	15916.10474	1997
Sierra Leone	574.6481576	1997
Singapore	33519.4766	1997
Slovak Republic	12126.23065	1997
Slovenia	17161.10735	1997
Solomon Islands	2252.491044	1997
Somalia	930.5964284	1997
South Africa	7479.188244	1997
Spain	20445.29896	1997
Sri Lanka	2664.477257	1997
Sudan	1632.210764	1997
Suriname	5589.341453	1997
Swaziland	3876.76846	1997
Sweden	25266.59499	1997
Switzerland	32135.32301	1997
Syria	4014.238972	1997
Taiwan	20206.82098	1997
Tajikistan	898.4787457	1997
Tanzania	789.1862231	1997
Thailand	5852.625497	1997
Timor-Leste	3756.341652	1997
Togo	982.2869243	1997
Tonga	4432.969328	1997
Trinidad and Tobago	8792.573126	1997
Tunisia	4876.798614	1997
Turkey	6601.429915	1997
Turkmenistan	2631.317995	1997
Turks and Caicos Islands	24056.17258	1997
Tuvalu	3879.398591	1997
Uganda	816.559081	1997
Ukraine	3472.475276	1997
United Arab Emirates	29989.44848	1997
United Kingdom	26074.53136	1997
United States	35767.43303	1997
Uruguay	9230.240708	1997
Uzbekistan	1513.434589	1997
Vanuatu	3840.467248	1997
Venezuela	10165.49518	1997
West Bank and Gaza	7110.667619	1997
Vietnam	1385.896769	1997
Yemen, Rep.	2117.484526	1997
Zambia	1071.353818	1997
Zimbabwe	792.4499603	1997
Afghanistan	653.2968533	1998
Albania	3584.773197	1998
Algeria	4965.228361	1998
Andorra	28982.13822	1998
Angola	2384.479259	1998
Anguilla	15298.76883	1998
Antigua and Barbuda	12613.15993	1998
Argentina	11272.74873	1998
Armenia	1928.32665	1998
Aruba	27963.77489	1998
Australia	28169.15341	1998
Austria	30107.97838	1998
Azerbaijan	2132.381247	1998
Bahamas	22074.23591	1998
Bahrain	20834.14092	1998
Bangladesh	1005.197923	1998
Barbados	14702.32104	1998
Belarus	5411.861751	1998
Belgium	28030.61314	1998
Belize	5632.335083	1998
Benin	1251.877993	1998
Bermuda	56945.19182	1998
Bhutan	2656.048681	1998
Bolivia	3429.734777	1998
Bosnia and Herzegovina	5251.018916	1998
Botswana	8990.984704	1998
Brazil	7860.552246	1998
British Virgin Islands	35909.22071	1998
Brunei	47521.2031	1998
Bulgaria	6282.641215	1998
Burkina Faso	978.6005143	1998
Burundi	473.6989113	1998
Cambodia	729.5124166	1998
Cameroon	1736.44417	1998
Canada	29837.45806	1998
Cape Verde	2018.616921	1998
Cayman Islands	50668.48983	1998
Central African Rep.	752.4103617	1998
Chad	1048.805823	1998
Chile	10310.03016	1998
China	2263.952839	1998
Colombia	6041.411985	1998
Comoros	1148.852454	1998
Congo, Dem. Rep.	300.4017575	1998
Congo, Rep.	3516.058844	1998
Cook Islands	10707.74746	1998
Costa Rica	7106.616898	1998
Cote d'Ivoire	1840.244556	1998
Croatia	10225.81722	1998
Cuba	5479.514116	1998
Cyprus	21170.80498	1998
Czech Rep.	15959.62777	1998
Denmark	30338.82805	1998
Djibouti	1875.743738	1998
Dominica	8066.903244	1998
Dominican Rep.	3815.330997	1998
Ecuador	7319.007536	1998
Egypt	4316.709553	1998
El Salvador	5248.874105	1998
Equatorial Guinea	3349.458695	1998
Eritrea	905.285312	1998
Estonia	10283.78692	1998
Ethiopia	481.4637689	1998
Fiji	3660.50296	1998
Finland	25004.32237	1998
France	26704.51324	1998
French Polynesia	23607.70146	1998
Gabon	14894.74416	1998
Gambia	653.6383444	1998
Georgia	2176.228993	1998
Germany	28291.5981	1998
Ghana	1030.053286	1998
Greece	19341.87159	1998
Greenland	30771.64983	1998
Grenada	7565.55577	1998
Guatemala	4790.143909	1998
Guinea	897.2329915	1998
Guinea-Bissau	559.1971193	1998
Guyana	3085.375269	1998
Haiti	1346.854822	1998
Honduras	3168.464002	1998
Hong Kong, China	26767.13019	1998
Hungary	12319.40798	1998
Iceland	29256.69932	1998
India	1528.245558	1998
Indonesia	2656.410607	1998
Iran	8302.831779	1998
Iraq	3448.712205	1998
Ireland	26127.24883	1998
Isle of Man	24215.22268	1998
Israel	21113.00987	1998
Italy	25409.99448	1998
Jamaica	7012.282392	1998
Japan	27904.67521	1998
Jordan	3624.61256	1998
Kazakhstan	4691.519132	1998
Kenya	1355.293048	1998
Kiribati	3355.573322	1998
Korea, Dem. Rep.	1693.000645	1998
Korea, Rep.	15010.98471	1998
Kuwait	38056.53405	1998
Kyrgyzstan	1433.63333	1998
Laos	1401.084424	1998
Latvia	7604.973664	1998
Lebanon	8920.810717	1998
Lesotho	1136.962147	1998
Liberia	551.36895	1998
Libya	8998.067142	1998
Liechtenstein	74303.38081	1998
Lithuania	9412.969278	1998
Luxembourg	55788.95866	1998
Macao, China	22404.64769	1998
Macedonia, FYR	6446.945026	1998
Madagascar	994.2997158	1998
Malawi	696.4744428	1998
Malaysia	9191.521688	1998
Maldives	3159.420205	1998
Mali	809.9197562	1998
Malta	18581.02742	1998
Marshall Islands	5649.472238	1998
Mauritania	1495.139125	1998
Mauritius	7804.350714	1998
Mexico	10108.7721	1998
Micronesia, Fed. Sts.	5217.372729	1998
Moldova	1713.621486	1998
Monaco	34634.6312	1998
Mongolia	1958.204132	1998
Montenegro	6637.47149	1998
Montserrat	10508.87974	1998
Morocco	3156.793827	1998
Mozambique	519.3223057	1998
Myanmar	428	1998
Namibia	3939.059817	1998
Nauru	7014.351704	1998
Nepal	1005.269816	1998
Netherlands	31249.3731	1998
Netherlands Antilles	22901.64959	1998
New Caledonia	34242.72434	1998
New Zealand	20876.10874	1998
Nicaragua	2291.864213	1998
Niger	623.3428555	1998
Nigeria	1613.594119	1998
Norway	41912.99271	1998
Oman	19545.61038	1998
Pakistan	2049.56106	1998
Palau	13974.95873	1998
Panama	7255.595807	1998
Papua New Guinea	1933.426251	1998
Paraguay	4117.411647	1998
Peru	5745.320552	1998
Philippines	2469.840966	1998
Poland	10716.1256	1998
Portugal	18368.51878	1998
Puerto Rico	17443.01725	1998
Qatar	57390.74666	1998
Reunion	6037.733622	1998
Romania	7008.398827	1998
Russia	7300.601624	1998
Rwanda	643.7353311	1998
Saint Kitts and Nevis	11860.98094	1998
Saint Lucia	8670.005791	1998
Saint Vincent and the Grenadines	5602.051723	1998
Samoa	3780.306899	1998
San Marino	36445.83552	1998
Sao Tome and Principe	1327.099054	1998
Saudi Arabia	20353.6982	1998
Senegal	1432.949387	1998
Serbia	8133.202498	1998
Seychelles	16738.33692	1998
Sierra Leone	558.4236676	1998
Singapore	31918.24082	1998
Slovak Republic	12564.3447	1998
Slovenia	17747.88348	1998
Solomon Islands	2230.066458	1998
Somalia	902.1050109	1998
South Africa	7339.955533	1998
Spain	21333.94306	1998
Sri Lanka	2762.238608	1998
Sudan	1680.619965	1998
Suriname	5703.017143	1998
Swaziland	3920.388185	1998
Sweden	26173.14884	1998
Switzerland	33039.50454	1998
Syria	4199.150579	1998
Taiwan	20944.27222	1998
Tajikistan	928.5457512	1998
Tanzania	798.1164552	1998
Thailand	5183.914679	1998
Timor-Leste	3749.920472	1998
Togo	932.9153203	1998
Tonga	4539.387017	1998
Trinidad and Tobago	9269.853733	1998
Tunisia	5046.681575	1998
Turkey	6708.366984	1998
Turkmenistan	2764.273141	1998
Turks and Caicos Islands	25703.34964	1998
Tuvalu	4253.121868	1998
Uganda	830.710447	1998
Ukraine	3435.906978	1998
United Arab Emirates	28676.18961	1998
United Kingdom	26773.33027	1998
United States	36839.82007	1998
Uruguay	9590.071978	1998
Uzbekistan	1554.927711	1998
Vanuatu	3936.022985	1998
Venezuela	10014.50845	1998
West Bank and Gaza	7477.119906	1998
Vietnam	1445.953125	1998
Yemen, Rep.	2149.796644	1998
Zambia	1027.229083	1998
Zimbabwe	806.3140166	1998
Afghanistan	670.9872209	1999
Albania	3928.275138	1999
Algeria	5048.615566	1999
Andorra	30144.97166	1999
Angola	2417.181021	1999
Anguilla	15611.94614	1999
Antigua and Barbuda	12826.30985	1999
Argentina	10771.0783	1999
Armenia	1992.959495	1999
