country	continent	year	lifeExp
Pakistan	Asia	1967	49.8
Pakistan	Asia	1972	51.929
Pakistan	Asia	1977	54.043
Pakistan	Asia	1982	56.158
Pakistan	Asia	1987	58.245
Pakistan	Asia	1992	60.838
Pakistan	Asia	1997	61.818
Pakistan	Asia	2002	63.61
Pakistan	Asia	2007	65.483
Panama	Americas	1952	55.191
Panama	Americas	1957	59.201
Panama	Americas	1962	61.817
Panama	Americas	1967	64.071
Panama	Americas	1972	66.216
Panama	Americas	1977	68.681
Panama	Americas	1982	70.472
Panama	Americas	1987	71.523
Panama	Americas	1992	72.462
Panama	Americas	1997	73.738
Panama	Americas	2002	74.712
Panama	Americas	2007	75.537
Papua New Guinea	NA	1952	34.676
Papua New Guinea	NA	1957	46.076
Papua New Guinea	NA	1962	49.69
Papua New Guinea	NA	1967	49.981
Papua New Guinea	NA	1972	42.522
Papua New Guinea	NA	1977	49.253
Papua New Guinea	NA	1982	52.46
Papua New Guinea	NA	1987	53.383
Papua New Guinea	NA	1992	55.186
Papua New Guinea	NA	1997	56.153
Papua New Guinea	NA	2002	56.651
Papua New Guinea	NA	2007	57.229
Paraguay	Americas	1952	62.649
Paraguay	Americas	1957	63.196
Paraguay	Americas	1962	64.361
Paraguay	Americas	1967	64.951
Paraguay	Americas	1972	65.815
Paraguay	Americas	1977	66.353
Paraguay	Americas	1982	66.874
Paraguay	Americas	1987	67.378
Paraguay	Americas	1992	68.225
Paraguay	Americas	1997	69.4
Paraguay	Americas	2002	70.755
Paraguay	Americas	2007	71.752
Peru	Americas	1952	43.902
Peru	Americas	1957	46.263
Peru	Americas	1962	49.096
Peru	Americas	1967	51.445
Peru	Americas	1972	55.448
Peru	Americas	1977	58.447
Peru	Americas	1982	61.406
Peru	Americas	1987	64.134
Peru	Americas	1992	66.458
Peru	Americas	1997	68.386
Peru	Americas	2002	69.906
Peru	Americas	2007	71.421
Philippines	Asia	1952	47.752
Philippines	Asia	1957	51.334
Philippines	Asia	1962	54.757
Philippines	Asia	1967	56.393
Philippines	Asia	1972	58.065
Philippines	Asia	1977	60.06
Philippines	Asia	1982	62.082
Philippines	Asia	1987	64.151
Philippines	Asia	1992	66.458
Philippines	Asia	1997	68.564
Philippines	Asia	2002	70.303
Philippines	Asia	2007	71.688
Poland	Europe	1952	61.31
Poland	Europe	1957	65.77
Poland	Europe	1958	65.92
Poland	Europe	1959	65.53
Poland	Europe	1960	67.86
Poland	Europe	1961	67.98
Poland	Europe	1962	67.64
Poland	Europe	1963	68.57
Poland	Europe	1964	68.8
Poland	Europe	1965	69.5
Poland	Europe	1966	69.91
Poland	Europe	1967	69.61
Poland	Europe	1968	70.25
Poland	Europe	1969	69.74
Poland	Europe	1970	69.87
Poland	Europe	1971	69.67
Poland	Europe	1972	70.85
Poland	Europe	1973	70.85
Poland	Europe	1974	71.36
Poland	Europe	1975	70.77
Poland	Europe	1976	70.77
Poland	Europe	1977	70.67
Poland	Europe	1978	70.6
Poland	Europe	1979	70.93
Poland	Europe	1980	70.28
Poland	Europe	1981	71.26
Poland	Europe	1982	71.32
Poland	Europe	1983	71.16
Poland	Europe	1984	70.9
Poland	Europe	1985	70.64
Poland	Europe	1986	70.93
Poland	Europe	1987	70.98
Poland	Europe	1988	71.35
Poland	Europe	1989	71.1
Poland	Europe	1990	70.75
Poland	Europe	1991	70.45
Poland	Europe	1992	70.99
Poland	Europe	1993	71.51
Poland	Europe	1994	71.82
Poland	Europe	1995	72.05
Poland	Europe	1996	72.39
Poland	Europe	1997	72.75
Poland	Europe	1998	73.13
Poland	Europe	1999	73.18
Poland	Europe	2000	73.91
Poland	Europe	2001	74.33
Poland	Europe	2002	74.67
Poland	Europe	2003	74.85
Poland	Europe	2004	75.02
Poland	Europe	2005	75.15
Poland	Europe	2006	75.35
Poland	Europe	2007	75.563
Portugal	Europe	1950	58.53
Portugal	Europe	1951	58.72
Portugal	Europe	1952	59.82
Portugal	Europe	1953	61.12
Portugal	Europe	1954	62.26
Portugal	Europe	1955	61.43
Portugal	Europe	1956	61.24
Portugal	Europe	1957	61.51
Portugal	Europe	1958	63.81
Portugal	Europe	1959	62.99
Portugal	Europe	1960	64.25
Portugal	Europe	1961	62.87
Portugal	Europe	1962	64.39
Portugal	Europe	1963	65.02
Portugal	Europe	1964	65.24
Portugal	Europe	1965	66.19
Portugal	Europe	1966	65.7
Portugal	Europe	1967	66.6
Portugal	Europe	1968	66.91
Portugal	Europe	1969	66.52
Portugal	Europe	1970	67.17
Portugal	Europe	1971	66.94
Portugal	Europe	1972	69.26
Portugal	Europe	1973	68.66
Portugal	Europe	1974	69.21
Portugal	Europe	1975	68.93
Portugal	Europe	1976	69.16
Portugal	Europe	1977	70.41
Portugal	Europe	1978	70.87
Portugal	Europe	1979	71.68
Portugal	Europe	1980	71.75
Portugal	Europe	1981	71.94
Portugal	Europe	1982	72.77
Portugal	Europe	1983	72.69
Portugal	Europe	1984	72.98
Portugal	Europe	1985	73.26
Portugal	Europe	1986	73.66
Portugal	Europe	1987	74.06
Portugal	Europe	1988	74.07
Portugal	Europe	1989	74.63
Portugal	Europe	1990	74.25
Portugal	Europe	1991	74.19
Portugal	Europe	1992	74.86
Portugal	Europe	1993	74.77
Portugal	Europe	1994	75.76
Portugal	Europe	1995	75.58
Portugal	Europe	1996	75.53
Portugal	Europe	1997	75.97
Portugal	Europe	1998	76.18
Portugal	Europe	1999	76.35
Portugal	Europe	2000	76.83
Portugal	Europe	2001	77.11
Portugal	Europe	2002	77.29
Portugal	Europe	2003	77.48
Portugal	Europe	2004	78.31
Portugal	Europe	2005	78.18
Portugal	Europe	2006	78.92
Portugal	Europe	2007	78.098
Puerto Rico	Americas	1950	60.85
Puerto Rico	Americas	1952	64.28
Puerto Rico	Americas	1957	68.54
Puerto Rico	Americas	1962	69.62
Puerto Rico	Americas	1967	71.1
Puerto Rico	Americas	1972	72.16
Puerto Rico	Americas	1977	73.44
Puerto Rico	Americas	1982	73.75
Puerto Rico	Americas	1987	74.63
Puerto Rico	Americas	1992	73.911
Puerto Rico	Americas	1997	74.917
Puerto Rico	Americas	2002	77.778
Puerto Rico	Americas	2007	78.746
Qatar	Asia	1952	47.95
Qatar	Asia	1957	50.908
Qatar	Asia	1962	54.854
Qatar	Asia	1967	58.718
Qatar	Asia	1972	62.061
Qatar	Asia	1977	64.956
Qatar	Asia	1982	67.049
Qatar	Asia	1987	68.369
Qatar	Asia	1992	69.937
Qatar	Asia	1997	71.895
Qatar	Asia	2002	74.256
Qatar	Asia	2007	75.588
Reunion	NA	1952	52.724
Reunion	NA	1957	55.09
Reunion	NA	1962	57.666
Reunion	NA	1967	60.542
Reunion	NA	1972	64.274
Reunion	NA	1977	67.064
Reunion	NA	1982	69.885
Reunion	NA	1987	71.913
Reunion	NA	1992	73.615
Reunion	NA	1997	74.772
Reunion	NA	2002	75.744
Reunion	NA	2007	76.442
Romania	Europe	1952	61.05
Romania	Europe	1957	64.1
Romania	Europe	1962	66.8
Romania	Europe	1967	66.8
Romania	Europe	1972	69.21
Romania	Europe	1977	69.46
Romania	Europe	1982	69.66
Romania	Europe	1987	69.53
Romania	Europe	1992	69.36
Romania	Europe	1997	69.72
Romania	Europe	2002	71.322
Romania	Europe	2007	72.476
Russian Federation	FSU	1950	57.3
Russian Federation	FSU	1952	64.484
Russian Federation	FSU	1957	66.848
Russian Federation	FSU	1959	67.65
Russian Federation	FSU	1960	68.67
Russian Federation	FSU	1961	68.92
Russian Federation	FSU	1962	68.58
Russian Federation	FSU	1963	69.05
Russian Federation	FSU	1964	69.85
Russian Federation	FSU	1965	69.44
Russian Federation	FSU	1966	69.51
Russian Federation	FSU	1967	69.3
Russian Federation	FSU	1968	69.26
Russian Federation	FSU	1969	68.74
Russian Federation	FSU	1970	68.86
Russian Federation	FSU	1971	69.12
Russian Federation	FSU	1972	69.02
Russian Federation	FSU	1973	69
Russian Federation	FSU	1974	68.99
Russian Federation	FSU	1975	68.35
Russian Federation	FSU	1976	68.1
Russian Federation	FSU	1977	67.97
Russian Federation	FSU	1978	68.01
Russian Federation	FSU	1979	67.73
Russian Federation	FSU	1980	67.7
Russian Federation	FSU	1981	67.92
Russian Federation	FSU	1982	68.38
Russian Federation	FSU	1983	68.15
Russian Federation	FSU	1984	67.67
Russian Federation	FSU	1985	68.33
Russian Federation	FSU	1986	69.95
Russian Federation	FSU	1987	69.96
Russian Federation	FSU	1988	69.81
Russian Federation	FSU	1989	69.73
Russian Federation	FSU	1990	69.36
Russian Federation	FSU	1991	69.11
Russian Federation	FSU	1992	67.98
Russian Federation	FSU	1993	65.24
Russian Federation	FSU	1994	63.93
Russian Federation	FSU	1995	64.62
Russian Federation	FSU	1996	65.89
Russian Federation	FSU	1997	66.79
Russian Federation	FSU	1998	67.13
Russian Federation	FSU	1999	65.99
Russian Federation	FSU	2000	65.37
Russian Federation	FSU	2001	65.29
Russian Federation	FSU	2002	65.01
Russian Federation	FSU	2003	64.92
Russian Federation	FSU	2004	65.3
Russian Federation	FSU	2005	65.33
Russian Federation	FSU	2006	66.62
Russian Federation	FSU	2007	65.475
Rwanda	Africa	1952	40
Rwanda	Africa	1957	41.5
Rwanda	Africa	1962	43
Rwanda	Africa	1967	44.1
Rwanda	Africa	1972	44.6
Rwanda	Africa	1977	45
Rwanda	Africa	1982	46.218
Rwanda	Africa	1987	44.02
Rwanda	Africa	1992	23.599
Rwanda	Africa	1997	36.087
Rwanda	Africa	2002	43.413
Rwanda	Africa	2007	46.242
Samoa	NA	1952	45.926
Samoa	NA	1957	48.497
Samoa	NA	1962	51.059
Samoa	NA	1967	53.606
Samoa	NA	1972	56.143
Samoa	NA	1977	58.658
Samoa	NA	1982	61.167
Samoa	NA	1987	63.659
Samoa	NA	1992	65.978
Samoa	NA	1997	68.381
Samoa	NA	2002	70.033
Samoa	NA	2007	71.454
Sao Tome and Principe	NA	1952	46.471
Sao Tome and Principe	NA	1957	48.945
Sao Tome and Principe	NA	1962	51.893
Sao Tome and Principe	NA	1967	54.425
Sao Tome and Principe	NA	1972	56.48
Sao Tome and Principe	NA	1977	58.55
Sao Tome and Principe	NA	1982	60.351
Sao Tome and Principe	NA	1987	61.728
Sao Tome and Principe	NA	1992	62.742
Sao Tome and Principe	NA	1997	63.306
Sao Tome and Principe	NA	2002	64.337
Sao Tome and Principe	NA	2007	65.528
Saudi Arabia	Asia	1952	39.875
Saudi Arabia	Asia	1957	42.868
Saudi Arabia	Asia	1962	45.914
Saudi Arabia	Asia	1967	49.901
Saudi Arabia	Asia	1972	53.886
Saudi Arabia	Asia	1977	58.69
Saudi Arabia	Asia	1982	63.012
Saudi Arabia	Asia	1987	66.295
Saudi Arabia	Asia	1992	68.768
Saudi Arabia	Asia	1997	70.533
Saudi Arabia	Asia	2002	71.626
Saudi Arabia	Asia	2007	72.777
Senegal	Africa	1952	37.278
Senegal	Africa	1957	39.329
Senegal	Africa	1962	41.454
Senegal	Africa	1967	43.563
Senegal	Africa	1972	45.815
Senegal	Africa	1977	48.879
Senegal	Africa	1982	52.379
Senegal	Africa	1987	55.769
Senegal	Africa	1992	58.196
Senegal	Africa	1997	60.187
Senegal	Africa	2002	61.6
Senegal	Africa	2007	63.062
Serbia	Europe	1952	57.996
Serbia	Europe	1957	61.685
Serbia	Europe	1962	64.531
Serbia	Europe	1967	66.914
Serbia	Europe	1972	68.7
Serbia	Europe	1977	70.3
Serbia	Europe	1982	70.162
Serbia	Europe	1987	71.218
Serbia	Europe	1992	71.659
Serbia	Europe	1997	72.232
Serbia	Europe	2002	73.213
Serbia	Europe	2007	74.002
Sierra Leone	Africa	1952	30.331
Sierra Leone	Africa	1957	31.57
Sierra Leone	Africa	1962	32.767
Sierra Leone	Africa	1967	34.113
Sierra Leone	Africa	1972	35.4
Sierra Leone	Africa	1977	36.788
Sierra Leone	Africa	1982	38.445
Sierra Leone	Africa	1987	40.006
Sierra Leone	Africa	1992	38.333
Sierra Leone	Africa	1997	39.897
Sierra Leone	Africa	2002	41.012
Sierra Leone	Africa	2007	42.568
Singapore	Asia	1952	60.396
Singapore	Asia	1957	63.179
Singapore	Asia	1962	65.798
Singapore	Asia	1967	67.946
Singapore	Asia	1972	69.521
Singapore	Asia	1977	70.795
Singapore	Asia	1982	71.76
Singapore	Asia	1987	73.56
Singapore	Asia	1992	75.788
Singapore	Asia	1997	77.158
Singapore	Asia	2002	78.77
Singapore	Asia	2007	79.972
Slovak Republic	Europe	1950	60.89
Slovak Republic	Europe	1951	61.31
Slovak Republic	Europe	1952	64.36
Slovak Republic	Europe	1953	65.66
Slovak Republic	Europe	1954	66.71
Slovak Republic	Europe	1955	67.84
Slovak Republic	Europe	1956	68.37
Slovak Republic	Europe	1957	67.45
Slovak Republic	Europe	1958	69.35
Slovak Republic	Europe	1959	69.03
Slovak Republic	Europe	1960	70.35
Slovak Republic	Europe	1961	70.79
Slovak Republic	Europe	1962	70.33
Slovak Republic	Europe	1963	70.71
Slovak Republic	Europe	1964	71.09
Slovak Republic	Europe	1965	70.3
Slovak Republic	Europe	1966	70.44
Slovak Republic	Europe	1967	70.98
Slovak Republic	Europe	1968	70.5
Slovak Republic	Europe	1969	69.81
Slovak Republic	Europe	1970	69.74
Slovak Republic	Europe	1971	69.88
Slovak Republic	Europe	1972	70.35
Slovak Republic	Europe	1973	70.05
Slovak Republic	Europe	1974	70.21
Slovak Republic	Europe	1975	70.33
Slovak Republic	Europe	1976	70.5
Slovak Republic	Europe	1977	70.45
Slovak Republic	Europe	1978	70.46
Slovak Republic	Europe	1979	70.79
Slovak Republic	Europe	1980	70.44
Slovak Republic	Europe	1981	70.68
Slovak Republic	Europe	1982	70.8
Slovak Republic	Europe	1983	70.49
Slovak Republic	Europe	1984	70.73
Slovak Republic	Europe	1985	70.74
Slovak Republic	Europe	1986	70.91
Slovak Republic	Europe	1987	71.08
Slovak Republic	Europe	1988	71.16
Slovak Republic	Europe	1989	70.95
Slovak Republic	Europe	1990	70.83
Slovak Republic	Europe	1991	70.9
Slovak Republic	Europe	1992	71.38
Slovak Republic	Europe	1993	71.9
Slovak Republic	Europe	1994	72.36
Slovak Republic	Europe	1995	72.29
Slovak Republic	Europe	1996	72.78
Slovak Republic	Europe	1997	72.71
Slovak Republic	Europe	1998	72.61
Slovak Republic	Europe	1999	72.98
Slovak Republic	Europe	2000	73.18
Slovak Republic	Europe	2001	73.61
Slovak Republic	Europe	2002	73.8
Slovak Republic	Europe	2003	73.84
Slovak Republic	Europe	2004	74.25
Slovak Republic	Europe	2005	74.19
Slovak Republic	Europe	2006	74.44
Slovak Republic	Europe	2007	74.663
Slovenia	Europe	1952	65.57
Slovenia	Europe	1957	67.85
Slovenia	Europe	1962	69.15
Slovenia	Europe	1967	69.18
Slovenia	Europe	1972	69.82
Slovenia	Europe	1977	70.97
Slovenia	Europe	1982	71.063
Slovenia	Europe	1983	70.88
Slovenia	Europe	1984	71.34
Slovenia	Europe	1985	71.77
Slovenia	Europe	1986	72.32
Slovenia	Europe	1987	72.25
Slovenia	Europe	1988	72.9
Slovenia	Europe	1989	73.35
Slovenia	Europe	1990	73.86
Slovenia	Europe	1991	73.5
Slovenia	Europe	1992	73.64
Slovenia	Europe	1993	73.52
Slovenia	Europe	1994	73.96
Slovenia	Europe	1995	74.67
Slovenia	Europe	1996	75.11
Slovenia	Europe	1997	75.13
Slovenia	Europe	1998	75.26
Slovenia	Europe	1999	75.64
Slovenia	Europe	2000	76.11
Slovenia	Europe	2001	76.38
Slovenia	Europe	2002	76.66
Slovenia	Europe	2003	76.55
Slovenia	Europe	2004	77.28
Slovenia	Europe	2005	77.6
Slovenia	Europe	2006	78.24
Slovenia	Europe	2007	77.926
Solomon Islands	Oceania	1952	45.385
Solomon Islands	Oceania	1957	47.915
Solomon Islands	Oceania	1962	50.43
Solomon Islands	Oceania	1967	52.964
Solomon Islands	Oceania	1972	55.506
Solomon Islands	Oceania	1977	58.005
Solomon Islands	Oceania	1982	58.736
Solomon Islands	Oceania	1987	55.785
Solomon Islands	Oceania	1992	58.27
Solomon Islands	Oceania	1997	60.708
Solomon Islands	Oceania	2002	62.274
Solomon Islands	Oceania	2007	63.57
Somalia	Africa	1952	32.978
Somalia	Africa	1957	34.977
Somalia	Africa	1962	36.981
Somalia	Africa	1967	38.977
Somalia	Africa	1972	40.973
Somalia	Africa	1977	41.974
Somalia	Africa	1982	42.955
Somalia	Africa	1987	44.501
Somalia	Africa	1992	39.658
Somalia	Africa	1997	43.795
Somalia	Africa	2002	45.936
Somalia	Africa	2007	48.159
South Africa	Africa	1952	45.009
South Africa	Africa	1957	47.985
South Africa	Africa	1962	49.951
South Africa	Africa	1967	51.927
South Africa	Africa	1972	53.696
South Africa	Africa	1977	55.527
South Africa	Africa	1982	58.161
South Africa	Africa	1987	60.834
South Africa	Africa	1992	61.888
South Africa	Africa	1997	60.236
South Africa	Africa	2002	53.365
South Africa	Africa	2007	49.339
Spain	Europe	1950	61.87
Spain	Europe	1951	61.52
Spain	Europe	1952	64.94
Spain	Europe	1953	65.81
Spain	Europe	1954	67.01
Spain	Europe	1955	66.78
Spain	Europe	1956	66.82
Spain	Europe	1957	66.66
Spain	Europe	1958	68.85
Spain	Europe	1959	68.77
Spain	Europe	1960	69.27
Spain	Europe	1961	69.66
Spain	Europe	1962	69.69
Spain	Europe	1963	69.85
Spain	Europe	1964	70.58
Spain	Europe	1965	70.99
Spain	Europe	1966	71.25
Spain	Europe	1967	71.44
Spain	Europe	1968	71.73
Spain	Europe	1969	71.26
Spain	Europe	1970	72.24
Spain	Europe	1971	71.85
Spain	Europe	1972	73.06
Spain	Europe	1973	72.84
Spain	Europe	1974	73.22
Spain	Europe	1975	73.55
Spain	Europe	1976	73.87
Spain	Europe	1977	74.39
Spain	Europe	1978	74.58
Spain	Europe	1979	75.12
Spain	Europe	1980	75.6
Spain	Europe	1981	75.74
Spain	Europe	1982	76.3
Spain	Europe	1983	76.08
Spain	Europe	1984	76.46
Spain	Europe	1985	76.42
Spain	Europe	1986	76.67
Spain	Europe	1987	76.9
Spain	Europe	1988	76.91
Spain	Europe	1989	76.98
Spain	Europe	1990	76.99
Spain	Europe	1991	77.12
Spain	Europe	1992	77.57
Spain	Europe	1993	77.7
Spain	Europe	1994	78.05
Spain	Europe	1995	78.12
Spain	Europe	1996	78.26
Spain	Europe	1997	78.77
Spain	Europe	1998	78.85
Spain	Europe	1999	78.86
Spain	Europe	2000	79.34
Spain	Europe	2001	79.69
Spain	Europe	2002	79.78
Spain	Europe	2003	79.72
Spain	Europe	2004	80.28
Spain	Europe	2005	80.28
Spain	Europe	2006	80.94
Spain	Europe	2007	80.941
Sri Lanka	Asia	1950	55.6
Sri Lanka	Asia	1952	57.593
Sri Lanka	Asia	1957	61.456
Sri Lanka	Asia	1962	62.192
Sri Lanka	Asia	1967	64.266
Sri Lanka	Asia	1972	65.042
Sri Lanka	Asia	1977	65.949
Sri Lanka	Asia	1982	68.757
Sri Lanka	Asia	1987	69.011
Sri Lanka	Asia	1992	70.379
Sri Lanka	Asia	1997	70.457
Sri Lanka	Asia	2002	70.815
Sri Lanka	Asia	2007	72.396
St. Lucia	NA	1952	54.133
St. Lucia	NA	1957	56.828
St. Lucia	NA	1962	59.709
St. Lucia	NA	1967	62.482
St. Lucia	NA	1972	65.256
St. Lucia	NA	1977	67.996
St. Lucia	NA	1982	70.515
St. Lucia	NA	1987	70.988
St. Lucia	NA	1992	71.308
St. Lucia	NA	1997	71.498
St. Lucia	NA	2002	72.518
St. Lucia	NA	2007	73.723
St. Vincent and the Grenadines	NA	1952	51.137
St. Vincent and the Grenadines	NA	1957	52.243
St. Vincent and the Grenadines	NA	1962	56.52
St. Vincent and the Grenadines	NA	1967	59.623
St. Vincent and the Grenadines	NA	1972	61.628
St. Vincent and the Grenadines	NA	1977	64.588
St. Vincent and the Grenadines	NA	1982	66.673
St. Vincent and the Grenadines	NA	1987	68.475
St. Vincent and the Grenadines	NA	1992	69.75
St. Vincent and the Grenadines	NA	1997	70.243
St. Vincent and the Grenadines	NA	2002	70.631
St. Vincent and the Grenadines	NA	2007	71.629
Sudan	Africa	1952	38.635
Sudan	Africa	1957	39.624
Sudan	Africa	1962	40.87
Sudan	Africa	1967	42.858
Sudan	Africa	1972	45.083
Sudan	Africa	1977	47.8
Sudan	Africa	1982	50.338
Sudan	Africa	1987	51.744
Sudan	Africa	1992	53.556
Sudan	Africa	1997	55.373
Sudan	Africa	2002	56.369
Sudan	Africa	2007	58.556
Suriname	Americas	1952	56.01
Suriname	Americas	1957	58.7
Suriname	Americas	1962	60.54
Suriname	Americas	1967	62.45
Suriname	Americas	1972	64.04
Suriname	Americas	1977	65.1
Suriname	Americas	1982	67.566
Suriname	Americas	1987	68.242
Suriname	Americas	1992	68.608
Suriname	Americas	1997	68.976
Suriname	Americas	2002	69.126
Suriname	Americas	2007	70.199
Swaziland	Africa	1952	41.407
Swaziland	Africa	1957	43.424
Swaziland	Africa	1962	44.992
Swaziland	Africa	1967	46.633
Swaziland	Africa	1972	49.552
Swaziland	Africa	1977	52.537
Swaziland	Africa	1982	55.561
Swaziland	Africa	1987	57.678
Swaziland	Africa	1992	58.474
Swaziland	Africa	1997	54.289
Swaziland	Africa	2002	43.869
Swaziland	Africa	2007	39.613
Sweden	Europe	1950	71.14
Sweden	Europe	1951	71.37
Sweden	Europe	1952	71.86
Sweden	Europe	1953	71.9
Sweden	Europe	1954	72.36
Sweden	Europe	1955	72.6
Sweden	Europe	1956	72.66
Sweden	Europe	1957	72.49
Sweden	Europe	1958	73.14
Sweden	Europe	1959	73.37
Sweden	Europe	1960	73.04
Sweden	Europe	1961	73.5
Sweden	Europe	1962	73.37
Sweden	Europe	1963	73.56
Sweden	Europe	1964	73.73
Sweden	Europe	1965	73.88
Sweden	Europe	1966	74.13
Sweden	Europe	1967	74.16
Sweden	Europe	1968	74.03
Sweden	Europe	1969	74.15
Sweden	Europe	1970	74.7
Sweden	Europe	1971	74.62
Sweden	Europe	1972	74.72
Sweden	Europe	1973	74.88
Sweden	Europe	1974	74.99
Sweden	Europe	1975	75
Sweden	Europe	1976	75.01
Sweden	Europe	1977	75.44
Sweden	Europe	1978	75.53
Sweden	Europe	1979	75.57
Sweden	Europe	1980	75.8
Sweden	Europe	1981	76.1
Sweden	Europe	1982	76.42
Sweden	Europe	1983	76.66
Sweden	Europe	1984	76.92
Sweden	Europe	1985	76.78
Sweden	Europe	1986	77.04
Sweden	Europe	1987	77.19
Sweden	Europe	1988	77.08
Sweden	Europe	1989	77.74
Sweden	Europe	1990	77.67
Sweden	Europe	1991	77.81
Sweden	Europe	1992	78.16
Sweden	Europe	1993	78.24
Sweden	Europe	1994	78.86
Sweden	Europe	1995	78.94
Sweden	Europe	1996	79.15
Sweden	Europe	1997	79.39
Sweden	Europe	1998	79.53
Sweden	Europe	1999	79.61
Sweden	Europe	2000	79.84
Sweden	Europe	2001	79.93
Sweden	Europe	2002	80.04
Sweden	Europe	2003	80.33
Sweden	Europe	2004	80.67
Sweden	Europe	2005	80.75
Sweden	Europe	2006	80.95
Sweden	Europe	2007	80.884
Switzerland	Europe	1950	68.94
Switzerland	Europe	1951	68.71
Switzerland	Europe	1952	69.62
Switzerland	Europe	1953	69.53
Switzerland	Europe	1954	70
Switzerland	Europe	1955	70.08
Switzerland	Europe	1956	70.21
Switzerland	Europe	1957	70.56
Switzerland	Europe	1958	71.3
Switzerland	Europe	1959	71.46
Switzerland	Europe	1960	71.44
Switzerland	Europe	1961	71.76
Switzerland	Europe	1962	71.32
Switzerland	Europe	1963	71.31
Switzerland	Europe	1964	72.2
Switzerland	Europe	1965	72.33
Switzerland	Europe	1966	72.47
Switzerland	Europe	1967	72.77
Switzerland	Europe	1968	72.72
Switzerland	Europe	1969	72.73
Switzerland	Europe	1970	73.14
Switzerland	Europe	1971	73.26
Switzerland	Europe	1972	73.78
Switzerland	Europe	1973	74.08
Switzerland	Europe	1974	74.43
Switzerland	Europe	1975	74.82
Switzerland	Europe	1976	74.94
Switzerland	Europe	1977	75.39
Switzerland	Europe	1978	75.34
Switzerland	Europe	1979	75.64
Switzerland	Europe	1980	75.64
Switzerland	Europe	1981	75.87
Switzerland	Europe	1982	76.21
Switzerland	Europe	1983	76.22
Switzerland	Europe	1984	76.82
Switzerland	Europe	1985	76.94
Switzerland	Europe	1986	77.11
Switzerland	Europe	1987	77.41
Switzerland	Europe	1988	77.43
Switzerland	Europe	1989	77.63
Switzerland	Europe	1990	77.44
Switzerland	Europe	1991	77.72
Switzerland	Europe	1992	78.03
Switzerland	Europe	1993	78.32
Switzerland	Europe	1994	78.61
Switzerland	Europe	1995	78.68
Switzerland	Europe	1996	79.17
Switzerland	Europe	1997	79.37
Switzerland	Europe	1998	79.62
Switzerland	Europe	1999	79.88
Switzerland	Europe	2000	79.99
Switzerland	Europe	2001	80.41
Switzerland	Europe	2002	80.62
Switzerland	Europe	2003	80.72
Switzerland	Europe	2004	81.28
Switzerland	Europe	2005	81.44
Switzerland	Europe	2006	81.74
Switzerland	Europe	2007	81.701
Syrian Arab Republic	Asia	1952	45.883
Syrian Arab Republic	Asia	1957	48.284
Syrian Arab Republic	Asia	1962	50.305
Syrian Arab Republic	Asia	1967	53.655
Syrian Arab Republic	Asia	1972	57.296
Syrian Arab Republic	Asia	1977	61.195
Syrian Arab Republic	Asia	1982	64.59
Syrian Arab Republic	Asia	1987	66.974
Syrian Arab Republic	Asia	1992	69.249
Syrian Arab Republic	Asia	1997	71.527
Syrian Arab Republic	Asia	2002	73.053
Syrian Arab Republic	Asia	2007	74.143
Taiwan	Asia	1950	54.6
Taiwan	Asia	1951	55.1
Taiwan	Asia	1952	58.5
Taiwan	Asia	1953	60.3
Taiwan	Asia	1954	62
Taiwan	Asia	1955	62.4
Taiwan	Asia	1956	62.5
Taiwan	Asia	1957	62.4
Taiwan	Asia	1958	64.2
Taiwan	Asia	1959	64.2
Taiwan	Asia	1960	64.4
Taiwan	Asia	1961	64.9
Taiwan	Asia	1962	65.2
Taiwan	Asia	1963	66
Taiwan	Asia	1964	66.7
Taiwan	Asia	1965	67.4
Taiwan	Asia	1966	67.4
Taiwan	Asia	1967	67.5
Taiwan	Asia	1968	67.6
Taiwan	Asia	1969	68.6
Taiwan	Asia	1970	68.69
Taiwan	Asia	1971	69.1
Taiwan	Asia	1972	69.39
Taiwan	Asia	1973	69.45
Taiwan	Asia	1974	69.81
Taiwan	Asia	1975	70.07
Taiwan	Asia	1976	70.43
Taiwan	Asia	1977	70.59
Taiwan	Asia	1978	71.16
Taiwan	Asia	1979	71.31
Taiwan	Asia	1980	71.54
Taiwan	Asia	1981	71.65
Taiwan	Asia	1982	72.16
Taiwan	Asia	1983	72.15
Taiwan	Asia	1984	72.81
Taiwan	Asia	1985	72.99
Taiwan	Asia	1986	73.12
Taiwan	Asia	1987	73.4
Taiwan	Asia	1988	73.21
Taiwan	Asia	1989	73.52
Taiwan	Asia	1990	73.8
Taiwan	Asia	1991	74.28
Taiwan	Asia	1992	74.26
Taiwan	Asia	1993	74.55
Taiwan	Asia	1994	74.72
Taiwan	Asia	1995	74.54
Taiwan	Asia	1996	74.72
Taiwan	Asia	1997	75.25
Taiwan	Asia	1998	75.45
Taiwan	Asia	1999	75.55
Taiwan	Asia	2000	76.11
Taiwan	Asia	2001	76.5
Taiwan	Asia	2002	76.99
Taiwan	Asia	2003	77.19
Taiwan	Asia	2004	77.3
Taiwan	Asia	2005	77.29
Taiwan	Asia	2006	78.1
Taiwan	Asia	2007	78.4
Tajikistan	Asia	1952	53.144
Tajikistan	Asia	1957	55.201
Tajikistan	Asia	1962	57.247
Tajikistan	Asia	1967	59.296
Tajikistan	Asia	1972	60.858
Tajikistan	Asia	1977	61.889
