country	year	pop	gdpPercap	lifeExp	continent
Turkey	1952	22235677	1969.10098	43.585	Europe
Turkey	1957	25670939	2218.754257	48.079	Europe
Turkey	1962	29788695	2322.869908	52.098	Europe
Turkey	1967	33411317	2826.356387	54.336	Europe
Turkey	1972	37492953	3450.69638	57.005	Europe
Turkey	1977	42404033	4269.122326	59.507	Europe
Turkey	1982	47328791	4241.356344	61.036	Europe
Turkey	1987	52881328	5089.043686	63.108	Europe
Turkey	1992	58179144	5678.348271	66.146	Europe
Turkey	1997	63047647	6601.429915	68.835	Europe
Turkey	2002	67308928	6508.085718	70.845	Europe
Turkey	2007	71158647	8458.276384	71.777	Europe
Uganda	1952	5824797	734.753484	39.978	Africa
Uganda	1957	6675501	774.3710692	42.571	Africa
Uganda	1962	7688797	767.2717398	45.344	Africa
Uganda	1967	8900294	908.9185217	48.051	Africa
Uganda	1972	10190285	950.735869	51.016	Africa
Uganda	1977	11457758	843.7331372	50.35	Africa
Uganda	1982	12939400	682.2662268	49.849	Africa
Uganda	1987	15283050	617.7244065	51.509	Africa
Uganda	1992	18252190	644.1707969	48.825	Africa
Uganda	1997	21210254	816.559081	44.578	Africa
Uganda	2002	24739869	927.7210018	47.813	Africa
Uganda	2007	29170398	1056.380121	51.542	Africa
United Kingdom	1952	50430000	9979.508487	69.18	Europe
United Kingdom	1957	51430000	11283.17795	70.42	Europe
United Kingdom	1962	53292000	12477.17707	70.76	Europe
United Kingdom	1967	54959000	14142.85089	71.36	Europe
United Kingdom	1972	56079000	15895.11641	72.01	Europe
United Kingdom	1977	56179000	17428.74846	72.76	Europe
United Kingdom	1982	56339704	18232.42452	74.04	Europe
United Kingdom	1987	56981620	21664.78767	75.007	Europe
United Kingdom	1992	57866349	22705.09254	76.42	Europe
United Kingdom	1997	58808266	26074.53136	77.218	Europe
United Kingdom	2002	59912431	29478.99919	78.471	Europe
United Kingdom	2007	60776238	33203.26128	79.425	Europe
United States	1952	157553000	13990.48208	68.44	Americas
United States	1957	171984000	14847.12712	69.49	Americas
United States	1962	186538000	16173.14586	70.21	Americas
United States	1967	198712000	19530.36557	70.76	Americas
United States	1972	209896000	21806.03594	71.34	Americas
United States	1977	220239000	24072.63213	73.38	Americas
United States	1982	232187835	25009.55914	74.65	Americas
United States	1987	242803533	29884.35041	75.02	Americas
United States	1992	256894189	32003.93224	76.09	Americas
United States	1997	272911760	35767.43303	76.81	Americas
United States	2002	287675526	39097.09955	77.31	Americas
United States	2007	301139947	42951.65309	78.242	Americas
Uruguay	1952	2252965	5716.766744	66.071	Americas
Uruguay	1957	2424959	6150.772969	67.044	Americas
Uruguay	1962	2598466	5603.357717	68.253	Americas
Uruguay	1967	2748579	5444.61962	68.468	Americas
Uruguay	1972	2829526	5703.408898	68.673	Americas
Uruguay	1977	2873520	6504.339663	69.481	Americas
Uruguay	1982	2953997	6920.223051	70.805	Americas
Uruguay	1987	3045153	7452.398969	71.918	Americas
Uruguay	1992	3149262	8137.004775	72.752	Americas
Uruguay	1997	3262838	9230.240708	74.223	Americas
Uruguay	2002	3363085	7727.002004	75.307	Americas
Uruguay	2007	3447496	10611.46299	76.384	Americas
Venezuela	1952	5439568	7689.799761	55.088	Americas
Venezuela	1957	6702668	9802.466526	57.907	Americas
Venezuela	1962	8143375	8422.974165	60.77	Americas
Venezuela	1967	9709552	9541.474188	63.479	Americas
Venezuela	1972	11515649	10505.25966	65.712	Americas
Venezuela	1977	13503563	13143.95095	67.456	Americas
Venezuela	1982	15620766	11152.41011	68.557	Americas
Venezuela	1987	17910182	9883.584648	70.19	Americas
Venezuela	1992	20265563	10733.92631	71.15	Americas
Venezuela	1997	22374398	10165.49518	72.146	Americas
Venezuela	2002	24287670	8605.047831	72.766	Americas
Venezuela	2007	26084662	11415.80569	73.747	Americas
Vietnam	1952	26246839	605.0664917	40.412	Asia
Vietnam	1957	28998543	676.2854478	42.887	Asia
Vietnam	1962	33796140	772.0491602	45.363	Asia
Vietnam	1967	39463910	637.1232887	47.838	Asia
Vietnam	1972	44655014	699.5016441	50.254	Asia
Vietnam	1977	50533506	713.5371196	55.764	Asia
Vietnam	1982	56142181	707.2357863	58.816	Asia
Vietnam	1987	62826491	820.7994449	62.82	Asia
Vietnam	1992	69940728	989.0231487	67.662	Asia
Vietnam	1997	76048996	1385.896769	70.672	Asia
Vietnam	2002	80908147	1764.456677	73.017	Asia
Vietnam	2007	85262356	2441.576404	74.249	Asia
West Bank and Gaza	1952	1030585	1515.592329	43.16	Asia
West Bank and Gaza	1957	1070439	1827.067742	45.671	Asia
West Bank and Gaza	1962	1133134	2198.956312	48.127	Asia
West Bank and Gaza	1967	1142636	2649.715007	51.631	Asia
West Bank and Gaza	1972	1089572	3133.409277	56.532	Asia
West Bank and Gaza	1977	1261091	3682.831494	60.765	Asia
West Bank and Gaza	1982	1425876	4336.032082	64.406	Asia
West Bank and Gaza	1987	1691210	5107.197384	67.046	Asia
West Bank and Gaza	1992	2104779	6017.654756	69.718	Asia
West Bank and Gaza	1997	2826046	7110.667619	71.096	Asia
West Bank and Gaza	2002	3389578	4515.487575	72.37	Asia
West Bank and Gaza	2007	4018332	3025.349798	73.422	Asia
Yemen, Rep.	1952	4963829	781.7175761	32.548	Asia
Yemen, Rep.	1957	5498090	804.8304547	33.97	Asia
Yemen, Rep.	1962	6120081	825.6232006	35.18	Asia
Yemen, Rep.	1967	6740785	862.4421463	36.984	Asia
Yemen, Rep.	1972	7407075	1265.047031	39.848	Asia
Yemen, Rep.	1977	8403990	1829.765177	44.175	Asia
Yemen, Rep.	1982	9657618	1977.55701	49.113	Asia
Yemen, Rep.	1987	11219340	1971.741538	52.922	Asia
Yemen, Rep.	1992	13367997	1879.496673	55.599	Asia
Yemen, Rep.	1997	15826497	2117.484526	58.02	Asia
Yemen, Rep.	2002	18701257	2234.820827	60.308	Asia
Yemen, Rep.	2007	22211743	2280.769906	62.698	Asia
Zambia	1952	2672000	1147.388831	42.038	Africa
Zambia	1957	3016000	1311.956766	44.077	Africa
Zambia	1962	3421000	1452.725766	46.023	Africa
Zambia	1967	3900000	1777.077318	47.768	Africa
Zambia	1972	4506497	1773.498265	50.107	Africa
Zambia	1977	5216550	1588.688299	51.386	Africa
Zambia	1982	6100407	1408.678565	51.821	Africa
Zambia	1987	7272406	1213.315116	50.821	Africa
Zambia	1992	8381163	1210.884633	46.1	Africa
Zambia	1997	9417789	1071.353818	40.238	Africa
Zambia	2002	10595811	1071.613938	39.193	Africa
Zambia	2007	11746035	1271.211593	42.384	Africa
Zimbabwe	1952	3080907	406.8841148	48.451	Africa
Zimbabwe	1957	3646340	518.7642681	50.469	Africa
Zimbabwe	1962	4277736	527.2721818	52.358	Africa
Zimbabwe	1967	4995432	569.7950712	53.995	Africa
Zimbabwe	1972	5861135	799.3621758	55.635	Africa
Zimbabwe	1977	6642107	685.5876821	57.674	Africa
Zimbabwe	1982	7636524	788.8550411	60.363	Africa
Zimbabwe	1987	9216418	706.1573059	62.351	Africa
Zimbabwe	1992	10704340	693.4207856	60.377	Africa
Zimbabwe	1997	11404948	792.4499603	46.809	Africa
Zimbabwe	2002	11926563	672.0386227	39.989	Africa
Zimbabwe	2007	12311143	469.7092981	43.487	Africa
